/* DATA DESCRIPTION:
Citation:	Erhardt, Tobias; Capron, Emilie; Rasmussen, Sune Olander; Schüpbach, Simon; Bigler, Matthias; Adolphi, Florian; Fischer, Hubertus (2018): NGRIP high resolution calcium, sodium concentrations and layer thickness (over warming events, 10-60ka). PANGAEA, https://doi.org/10.1594/PANGAEA.896740, 
	In supplement to: Erhardt, T et al. (2019): Decadal-scale progression of the onset of Dansgaard–Oeschger warming events. Climate of the Past, 15(2), 811-825, https://doi.org/10.5194/cp-15-811-2019
Related to:	Gkinis, Vasileios; Simonsen, Sebastian B; Buchardt, Susanne L; White, James W C; Vinther, Bo Møllesøe (2014): Water isotope diffusion rates from the NorthGRIP ice core for the last 16,000 years – Glaciological and paleoclimatic implications. Earth and Planetary Science Letters, 405, 132-141, https://doi.org/10.1016/j.epsl.2014.08.022
	North Greenland Ice Core Project Members; Andersen, Katrine K; Azuma, Nobuhiko; Barnola, Jean-Marc; Bigler, Matthias; Biscaye, Pierre Eginton; Caillon, Nicolas; Chappellaz, Jérôme A; Clausen, Henrik Brink; Dahl-Jensen, Dorthe; Fischer, H; Flückiger, Jacqueline; Fritzsche, Diedrich; Fujii, Yushiyuki; Goto-Azuma, Kumiko; Grönvold, Karl; Gundestrup, Niels S; Hansson, Margareta E; Huber, C; Hvidberg, Christine Schøtt; Johnsen, Sigfús Jóhann; Jonsell, Ulf; Jouzel, Jean; Kipfstuhl, Sepp; Landais, Amaelle; Leuenberger, Markus Christian; Lorrain, Reginald D; Masson-Delmotte, Valerie; Miller, H; Motoyama, Hideaki; Narita, H; Popp, Trevor; Rasmussen, Sune Olander; Raynaud, Dominique; Röthlisberger, Regine; Ruth, Urs; Samyn, D; Schwander, Jakob; Shoji, Hitoshi; Siggaard-Andersen, Marie-Louise; Steffensen, J P; Stocker, T; Sveinbjörnsdottir, Árný E; Svensson, Anders M; Takata, Morimasa; Tison, Jean-Louis; Thorsteinsson, Thorsteinn; Watanabe, Okitsugu; Wilhelms, Frank; White, James W C (2004): High-resolution record of Northern Hemisphere climate extending into the last interglacial period. Nature, 431(7005), 147-151, https://doi.org/10.1038/nature02805
	Svensson, Anders M; Andersen, Katrine K; Bigler, Matthias; Clausen, Henrik Brink; Dahl-Jensen, Dorthe; Davies, Siwan M; Johnsen, Sigfús Jóhann; Muscheler, Raimund; Parrenin, Frédéric; Rasmussen, Sune Olander; Röthlisberger, Regine; Seierstad, Inger K; Steffensen, Jørgen Peder; Vinther, Bo Møllesøe (2008): A 60 000 year Greenland stratigraphic ice core chronology. Climate of the Past, 4(1), 47-57, https://doi.org/10.5194/cp-4-47-2008
Coverage:	LATITUDE: 75.100000 * LONGITUDE: -42.320000
	DATE/TIME START: 1996-07-01T00:00:00 * DATE/TIME END: 1996-07-01T00:00:00
	MINIMUM ELEVATION: 2917.0 m * MAXIMUM ELEVATION: 2917.0 m
Event(s):	NGRIP (NorthGRIP) * LATITUDE: 75.100000 * LONGITUDE: -42.320000 * DATE/TIME: 1996-07-01T00:00:00 * ELEVATION: 2917.0 m * LOCATION: Greenland * CAMPAIGN: NGRIP * BASIS: Sampling/drilling ice * METHOD/DEVICE: Ice drill (ICEDRILL)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * COMMENT: Age of the middle of the sampling interval in years BP (before 1950) on the GICC05 age scale for NGRIP
	Ageprofile Datum Description (Ageprof dat des) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de)
	Sodium [ng/g] (Na+) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * METHOD/DEVICE: Continuous Flow Analysis (CFA)
	Calcium [ng/g] (Ca2+) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * METHOD/DEVICE: Continuous Flow Analysis (CFA)
	Layer thickness [m] (Thickness) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * METHOD/DEVICE: Calculated * COMMENT: Calculated from the age model
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	19498 data points
*/
Age [ka BP]	Ageprof dat des	Na+ [ng/g]	Ca2+ [ng/g]	Thickness [m]
38.3050	GI-8c	103.0853	261.6445	0.0130
38.3070	GI-8c	65.9850	222.2644	0.0215
38.3090	GI-8c	103.1297	301.1277	0.0130
38.3110	GI-8c	98.6275	293.5850	0.0135
38.3130	GI-8c	112.5452	254.8525	0.0155
38.3150	GI-8c	102.2693	304.7498	0.0095
38.3170	GI-8c	59.1421	243.9167	0.0160
38.3190	GI-8c	37.0565	109.2661	0.0200
38.3210	GI-8c	53.8085	163.9361	0.0160
38.3230	GI-8c	83.5512	248.6181	0.0110
38.3250	GI-8c	72.1494	242.6945	0.0150
38.3270	GI-8c	87.2658	263.2129	0.0230
38.3290	GI-8c	52.8953	209.9038	0.0135
38.3310	GI-8c	54.6994	158.7389	0.0155
38.3330	GI-8c	34.7613	142.6318	0.0175
38.3350	GI-8c	50.6393	227.8507	0.0100
38.3370	GI-8c	122.2129	508.8346	0.0150
38.3390	GI-8c	114.2196	363.1169	0.0155
38.3410	GI-8c	50.7920	212.7639	0.0165
38.3430	GI-8c	42.7845	153.5124	0.0135
38.3450	GI-8c	45.1627	191.9020	0.0135
38.3470	GI-8c	53.9130	270.6042	0.0135
38.3490	GI-8c	82.4847	259.8106	0.0160
38.3510	GI-8c	88.5987	300.7224	0.0120
38.3530	GI-8c	64.5535	267.9947	0.0175
38.3550	GI-8c	61.1167	227.3273	0.0130
38.3570	GI-8c	44.8523	163.4802	0.0160
38.3590	GI-8c	78.8870	235.0374	0.0140
38.3610	GI-8c	59.3366	229.3412	0.0140
38.3630	GI-8c	81.2575	271.1471	0.0160
38.3650	GI-8c	119.9266	328.1239	0.0150
38.3670	GI-8c	134.1244	290.0419	0.0120
38.3690	GI-8c	68.8228	215.7847	0.0160
38.3710	GI-8c	84.4090	215.7429	0.0095
38.3730	GI-8c	82.6395	210.1971	0.0175
38.3750	GI-8c	36.9710	130.1636	0.0170
38.3770	GI-8c	21.7559	93.0834	0.0135
38.3790	GI-8c	64.0046	282.6468	0.0150
38.3810	GI-8c	40.7723	194.4186	0.0130
38.3830	GI-8c	84.2061	220.2810	0.0150
38.3850	GI-8c	89.4350	234.7946	0.0120
38.3870	GI-8c	74.6508	242.6537	0.0215
38.3890	GI-8c	71.3146	217.6427	0.0205
38.3910	GI-8c	130.4834	716.2894	0.0195
38.3930	GI-8c	165.4864	976.6546	0.0125
38.3950	GI-8c	116.0554	581.1309	0.0140
38.3970	GI-8c	56.2360	338.4004	0.0150
38.3990	GI-8c	56.4030	317.5505	0.0130
38.4010	GI-8c	65.4423	404.8739	0.0165
38.4030	GI-8c	77.9958	313.5351	0.0185
38.4050	GI-8c	66.9970	270.1432	0.0195
38.4070	GI-8c	90.0603	363.7950	0.0165
38.4090	GI-8c	97.4393	454.7767	0.0180
38.4110	GI-8c	82.3832	497.8653	0.0160
38.4130	GI-8c	121.8010	586.8564	0.0110
38.4150	GI-8c	105.4173	364.5718	0.0145
38.4170	GI-8c	73.2741	268.4974	0.0200
38.4190	GI-8c		322.2506	0.0110
40.0110	GI-9	49.8622	57.3950	0.0190
40.0130	GI-9	43.6916	71.5487	0.0175
40.0150	GI-9	45.4457	71.6643	0.0185
40.0170	GI-9	52.2249	83.8836	0.0180
40.0190	GI-9	36.3296	58.8028	0.0200
40.0210	GI-9	53.5598	42.4570	0.0205
40.0230	GI-9	45.1320	42.4060	0.0245
40.0250	GI-9	47.7520	60.8678	0.0250
40.0270	GI-9	42.9055	61.1390	0.0245
40.0290	GI-9	42.8445	43.8740	0.0195
40.0310	GI-9	50.0652	45.0052	0.0165
40.0330	GI-9	40.7068	44.8835	0.0240
40.0350	GI-9	50.4331	57.1420	0.0235
40.0370	GI-9	60.6399	50.9651	0.0230
40.0390	GI-9	53.6771	49.4246	0.0200
40.0410	GI-9	74.3804	50.2004	0.0245
40.0430	GI-9	79.1685	50.8476	0.0170
40.0450	GI-9	76.4636	53.5226	0.0215
40.0470	GI-9	52.8756	71.9894	0.0180
40.0490	GI-9	55.1752	57.6990	0.0225
40.0510	GI-9	67.6989	77.8157	0.0210
40.0530	GI-9	40.6058	54.2755	0.0215
40.0550	GI-9	55.8073	73.5214	0.0155
40.0570	GI-9	47.6128	70.9634	0.0225
40.0590	GI-9	74.3190	73.6407	0.0230
40.0610	GI-9	57.1583	82.3094	0.0235
40.0630	GI-9	71.4009	71.4071	0.0265
40.0650	GI-9	73.9789	66.6820	0.0215
40.0670	GI-9	68.9376	77.6533	0.0225
40.0690	GI-9	44.0666	47.6948	0.0265
40.0710	GI-9	51.1138	63.5232	0.0230
40.0730	GI-9	70.4865	86.7426	0.0170
40.0750	GI-9	65.1669	113.9986	0.0170
40.0770	GI-9	50.7437	63.3426	0.0250
40.0790	GI-9	46.2229	67.3040	0.0200
40.0810	GI-9	42.1607	61.5661	0.0270
40.0830	GI-9	54.1831	74.9602	0.0235
40.0850	GI-9	86.5225	97.6729	0.0145
40.0870	GI-9	54.9206	80.7384	0.0170
40.0890	GI-9	56.9814	109.8368	0.0195
40.0910	GI-9	49.1646	80.9794	0.0220
40.0930	GI-9	76.1370	147.2862	0.0210
40.0950	GI-9	47.5197	115.2062	0.0170
40.0970	GI-9	47.4987	111.7617	0.0165
40.0990	GI-9	31.3022	78.5773	0.0200
40.1010	GI-9		92.9729	0.0185
40.1030	GI-9		86.6896	0.0195
40.1050	GI-9		95.1017	0.0160
40.1070	GI-9		113.3452	0.0170
40.1090	GI-9		205.1947	0.0120
40.1110	GI-9		124.3966	0.0170
40.1130	GI-9		138.2671	0.0210
40.1150	GI-9		104.1017	0.0145
40.1170	GI-9		114.0408	0.0160
40.1190	GI-9		106.3901	0.0165
40.1210	GI-9		109.3508	0.0190
40.1230	GI-9		193.6088	0.0155
40.1250	GI-9		165.5491	0.0160
40.1270	GI-9		149.7796	0.0165
40.1290	GI-9		150.8006	0.0270
40.1310	GI-9		163.3579	0.0205
40.1330	GI-9		328.8445	0.0185
40.1350	GI-9		499.3378	0.0145
40.1370	GI-9		439.2625	0.0150
40.1390	GI-9		188.6057	0.0165
40.1410	GI-9		240.7671	0.0200
40.1430	GI-9		155.4697	0.0225
40.1450	GI-9		163.7424	0.0210
40.1470	GI-9		124.2323	0.0240
40.1490	GI-9		193.8142	0.0165
40.1510	GI-9		187.4103	0.0155
40.1530	GI-9		247.8888	0.0155
40.1550	GI-9		206.3476	0.0180
40.1570	GI-9		130.4623	0.0205
40.1590	GI-9		207.0810	0.0130
40.1610	GI-9		183.2828	0.0180
40.1630	GI-9		307.6846	0.0140
40.1650	GI-9		202.6014	0.0175
40.1670	GI-9		218.3577	0.0145
40.1690	GI-9		215.7996	0.0170
40.1710	GI-9		307.2643	0.0135
40.1730	GI-9		347.5098	0.0145
40.1750	GI-9		209.7352	0.0140
40.1770	GI-9		197.3071	0.0160
40.1790	GI-9		448.4550	0.0210
40.1810	GI-9		255.3299	0.0125
40.1830	GI-9		266.5912	0.0130
40.1850	GI-9		243.4761	0.0145
40.1870	GI-9	75.7648	169.1898	0.0140
40.1890	GI-9	106.8838	233.5350	0.0120
40.1910	GI-9	96.5099	188.0053	0.0150
40.1930	GI-9	143.6967	377.4840	0.0110
40.1950	GI-9	113.4361	230.8578	0.0205
40.1970	GI-9	117.0317	287.2652	0.0135
40.1990	GI-9	78.8190	179.0440	0.0180
40.2010	GI-9	95.8639	198.5625	0.0140
40.2030	GI-9	123.1034	275.7185	0.0110
40.2050	GI-9	101.3235	252.0126	0.0200
40.2070	GI-9	76.0511	163.9327	0.0170
40.2090	GI-9	85.2131	161.5298	0.0160
40.2110	GI-9	67.0886	178.2920	0.0210
40.2130	GI-9	65.8500	214.5721	0.0180
40.2150	GI-9	110.3665	284.4269	0.0215
40.2170	GI-9	157.8510	454.6826	0.0140
40.2190	GI-9	161.7563	415.9741	0.0140
40.2210	GI-9	80.5979	197.8504	0.0235
40.2230	GI-9	96.3115	200.3253	0.0155
40.2250	GI-9	85.5933	215.4152	0.0120
40.2270	GI-9	93.6647	217.0106	0.0150
40.2290	GI-9	107.8993	191.1129	0.0220
40.2310	GI-9	141.8406	324.2936	0.0150
40.2330	GI-9	164.7916	444.0008	0.0115
40.2350	GI-9	138.6854	374.9877	0.0140
40.2370	GI-9	90.4326	200.6512	0.0185
40.2390	GI-9	69.2965	200.9041	0.0145
40.2410	GI-9	62.7419	203.5577	0.0205
40.2430	GI-9	75.5885	227.9154	0.0120
40.2450	GI-9	82.7632	190.8218	0.0155
40.2470	GI-9	137.8765	321.5718	0.0145
40.2490	GI-9	85.4152	279.3220	0.0155
40.2510	GI-9	65.5883	207.8474	0.0145
40.2530	GI-9	76.4735	292.2262	0.0120
40.2550	GI-9	87.9505	254.9402	0.0140
40.2570	GI-9	143.0241	276.1760	0.0215
40.2590	GI-9	84.8287	262.0783	0.0160
40.2610	GI-9			0.0195
40.2630	GI-9	67.9253	165.5689	0.0140
40.2650	GI-9	81.0618	212.4212	0.0145
40.2670	GI-9	78.7185	151.1776	0.0185
40.2690	GI-9	47.6067	144.6577	0.0175
40.2710	GI-9	50.1460	138.6035	0.0205
40.2730	GI-9	57.6208	158.8686	0.0195
40.2750	GI-9	77.0109	153.1482	0.0170
40.2770	GI-9	72.0214	184.6745	0.0150
40.2790	GI-9	98.0928	323.4717	0.0140
40.2810	GI-9	78.8570	196.5661	0.0140
40.2830	GI-9	60.5574	118.6865	0.0145
40.2850	GI-9	93.9907	181.9348	0.0145
40.2870	GI-9	95.5933	261.4322	0.0185
40.2890	GI-9	57.4387	190.1120	0.0220
40.2910	GI-9	83.5587	244.9246	0.0165
40.2930	GI-9	56.9849	176.3076	0.0220
40.2950	GI-9	38.9472	156.4219	0.0145
40.2970	GI-9	98.8021	228.0756	0.0145
40.2990	GI-9	79.2539	202.7236	0.0210
40.3010	GI-9	86.1812	179.0974	0.0155
40.3030	GI-9	76.2806	201.0015	0.0190
40.3050	GI-9	73.4210	238.4569	0.0165
40.3070	GI-9	65.9156	232.1549	0.0170
40.3090	GI-9	58.3510	191.3220	0.0105
40.3110	GI-9	43.1238	149.3900	0.0160
40.3130	GI-9	53.4346	186.0420	0.0180
40.3150	GI-9	78.0166	230.9515	0.0180
40.3170	GI-9	47.8690	156.5167	0.0200
40.3190	GI-9	78.8594	169.1666	0.0190
40.3210	GI-9	72.4876	176.6426	0.0180
40.3230	GI-9	51.1720	165.0069	0.0140
40.3250	GI-9	71.8566	182.6364	0.0175
40.3270	GI-9	44.6890	145.8032	0.0165
40.3290	GI-9	55.3669	169.2711	0.0150
40.3310	GI-9	102.5415	479.3759	0.0125
40.3330	GI-9	52.1202	213.9640	0.0250
40.3350	GI-9	85.0488	188.2995	0.0155
40.3370	GI-9	64.7147	200.6501	0.0160
40.3390	GI-9	37.2830	144.8135	0.0145
40.3410	GI-9	93.9834	247.1222	0.0160
40.3430	GI-9	77.2430	320.6624	0.0135
40.3450	GI-9	97.6562	260.1347	0.0180
40.3470	GI-9	80.2976	217.6310	0.0110
40.3490	GI-9	39.9921	141.9467	0.0135
40.3510	GI-9	76.8455	176.6399	0.0145
40.3530	GI-9	60.6632	152.9316	0.0145
40.3550	GI-9	61.4721	151.1052	0.0155
40.3570	GI-9	122.1020	242.7924	0.0130
40.3590	GI-9	96.7931	255.6936	0.0165
41.2110	GI-10	37.4196	59.8478	0.0250
41.2130	GI-10	40.5333	51.7045	0.0260
41.2150	GI-10	41.2394	53.3621	0.0170
41.2170	GI-10	36.9543	46.9020	0.0170
41.2190	GI-10	68.5477	55.7834	0.0205
41.2210	GI-10	45.6698	51.9280	0.0405
41.2230	GI-10	33.6060	49.2081	0.0340
41.2250	GI-10	57.6655	53.5605	0.0225
41.2270	GI-10	36.0284	48.6314	0.0260
41.2290	GI-10	53.1305	38.5359	0.0245
41.2310	GI-10	33.0057	50.6415	0.0235
41.2330	GI-10	46.7252	53.3159	0.0225
41.2350	GI-10	35.9338	44.3956	0.0235
41.2370	GI-10	44.4168	43.2009	0.0295
41.2390	GI-10	58.7562	46.2945	0.0220
41.2410	GI-10	32.5207	50.7497	0.0255
41.2430	GI-10	48.9205	56.2767	0.0270
41.2450	GI-10	38.0347	53.0978	0.0260
41.2470	GI-10	26.4380	39.5678	0.0250
41.2490	GI-10	29.9922	47.5744	0.0280
41.2510	GI-10	44.6132	58.1814	0.0230
41.2530	GI-10	49.9496	47.2412	0.0255
41.2550	GI-10	48.7717	55.5337	0.0235
41.2570	GI-10	41.9398	41.4591	0.0225
41.2590	GI-10	25.8129	24.2744	0.0190
41.2610	GI-10	43.7486	28.8881	0.0230
41.2630	GI-10	50.2170	35.9899	0.0345
41.2650	GI-10	43.9286	30.7149	0.0250
41.2670	GI-10	29.2058	30.6535	0.0270
41.2690	GI-10	32.8912	28.1388	0.0195
41.2710	GI-10	36.4435	35.0478	0.0190
41.2730	GI-10	44.5423	37.1933	0.0180
41.2750	GI-10	44.3548	43.8603	0.0250
41.2770	GI-10	66.2678	103.3421	0.0245
41.2790	GI-10	26.3754	43.7743	0.0285
41.2810	GI-10	45.4808	59.9867	0.0225
41.2830	GI-10	37.0068	52.4053	0.0190
41.2850	GI-10	41.7312	59.7049	0.0320
41.2870	GI-10	33.0086	48.3082	0.0320
41.2890	GI-10	36.4806	51.5695	0.0280
41.2910	GI-10	32.4524	45.4370	0.0300
41.2930	GI-10	50.9957	60.8154	0.0225
41.2950	GI-10	57.6284	78.5308	0.0215
41.2970	GI-10	48.8931	55.5387	0.0240
41.2990	GI-10	48.6853	40.0834	0.0180
41.3010	GI-10	29.7991	36.3040	0.0280
41.3030	GI-10	37.2020	44.5496	0.0195
41.3050	GI-10	30.9050	45.2420	0.0290
41.3070	GI-10	28.0680	40.6812	0.0285
41.3090	GI-10	23.8131	48.8719	0.0220
41.3110	GI-10	29.7701	59.1249	0.0350
41.3130	GI-10	29.0564	39.3978	0.0225
41.3150	GI-10	27.4263	40.3622	0.0305
41.3170	GI-10	30.4855	54.8368	0.0235
41.3190	GI-10	23.6232	33.0514	0.0310
41.3210	GI-10	51.6510	61.7361	0.0180
41.3230	GI-10	64.9683	56.4255	0.0165
41.3250	GI-10	45.4802	55.9528	0.0200
41.3270	GI-10	33.6679	49.1304	0.0245
41.3290	GI-10	29.6152	69.3951	0.0270
41.3310	GI-10	19.8384	30.4367	0.0265
41.3330	GI-10	30.4357	31.1164	0.0340
41.3350	GI-10	38.2234	41.5679	0.0230
41.3370	GI-10	42.7016	40.3532	0.0270
41.3390	GI-10	42.6827	28.3630	0.0265
41.3410	GI-10	31.6756	40.9933	0.0275
41.3430	GI-10	39.0488	41.9359	0.0350
41.3450	GI-10	51.7668	44.6076	0.0255
41.3470	GI-10	31.9315	37.8178	0.0340
41.3490	GI-10	41.7021	53.8176	0.0210
41.3510	GI-10	21.0411	36.0480	0.0300
41.3530	GI-10	25.6106	38.5755	0.0320
41.3550	GI-10	32.6109	52.9256	0.0245
41.3570	GI-10	36.2988	49.6418	0.0330
41.3590	GI-10	38.2871	44.0333	0.0220
41.3610	GI-10	21.1466	40.6720	0.0240
41.3630	GI-10	54.2011	62.9604	0.0225
41.3650	GI-10	33.6637	48.0056	0.0315
41.3670	GI-10	44.3157	54.5443	0.0350
41.3690	GI-10	30.7227	44.3640	0.0305
41.3710	GI-10	32.4907	35.6775	0.0205
41.3730	GI-10	81.0077	63.2494	0.0210
41.3750	GI-10	44.5745	45.9234	0.0330
41.3770	GI-10	28.8689	54.0525	0.0270
41.3790	GI-10	32.0760	36.1129	0.0450
41.3810	GI-10	39.3242	38.4948	0.0260
41.3830	GI-10	52.1369	70.8031	0.0235
41.3850	GI-10	38.9414	60.5011	0.0270
41.3870	GI-10	38.4938	48.7641	0.0310
41.3890	GI-10	40.8231	28.8345	0.0330
41.3910	GI-10	34.9922	26.7911	0.0280
41.3930	GI-10	50.9897	47.0555	0.0235
41.3950	GI-10	51.3688	41.8517	0.0175
41.3970	GI-10	43.3728	44.2655	0.0230
41.3990	GI-10	61.7174	54.5807	0.0220
41.4010	GI-10	51.8108	79.8495	0.0210
41.4030	GI-10	41.8834	60.9208	0.0240
41.4050	GI-10	43.1892	58.1897	0.0240
41.4070	GI-10	72.0278	91.2236	0.0175
41.4090	GI-10	49.4764	158.4227	0.0140
41.4110	GI-10	65.1506	104.3218	0.0205
41.4130	GI-10	55.6534	100.0828	0.0310
41.4150	GI-10	50.8671	77.1627	0.0245
41.4170	GI-10	82.5045	116.2149	0.0215
41.4190	GI-10	72.9740	104.9713	0.0205
41.4210	GI-10	43.7123	88.0322	0.0220
41.4230	GI-10	68.9312	110.9944	0.0155
41.4250	GI-10	75.4958	130.9126	0.0215
41.4270	GI-10	86.0126	161.7975	0.0165
41.4290	GI-10	78.4841	132.5016	0.0175
41.4310	GI-10	73.9308	187.9468	0.0075
41.4330	GI-10	98.8661	244.1757	0.0155
41.4350	GI-10	69.9859	194.7540	0.0220
41.4370	GI-10	127.4969	412.9622	0.0110
41.4390	GI-10	74.2688	294.8607	0.0140
41.4410	GI-10	82.5187	247.5008	0.0145
41.4430	GI-10	105.3692	290.6624	0.0185
41.4450	GI-10	93.0278	375.8805	0.0115
41.4470	GI-10	93.2882	225.0436	0.0100
41.4490	GI-10	107.4944	248.0384	0.0105
41.4510	GI-10	69.6103	181.4685	0.0170
41.4530	GI-10	84.1979	285.8381	0.0170
41.4550	GI-10	41.0134	182.0036	0.0155
41.4570	GI-10	60.5823	189.0741	0.0160
41.4590	GI-10	146.7476	360.7641	0.0100
41.4610	GI-10	81.0977	249.1437	0.0145
41.4630	GI-10	51.1526	173.3536	0.0175
41.4650	GI-10	72.5068	139.0109	0.0150
41.4670	GI-10	84.5582	215.5383	0.0190
41.4690	GI-10	74.1887	176.1379	0.0105
41.4710	GI-10	37.9784	130.8321	0.0170
41.4730	GI-10	65.3400	151.3961	0.0140
41.4750	GI-10	56.7719	209.6466	0.0155
41.4770	GI-10	104.1013	252.9507	0.0180
41.4790	GI-10	98.3733	251.5199	0.0175
41.4810	GI-10	126.3317	184.2605	0.0155
41.4830	GI-10	113.8823	267.1824	0.0215
41.4850	GI-10	74.5168	225.8915	0.0110
41.4870	GI-10	51.2582	161.8864	0.0235
41.4890	GI-10	70.2525	169.3482	0.0115
41.4910	GI-10	138.7383	219.7646	0.0195
41.4930	GI-10	102.9970	214.8224	0.0140
41.4950	GI-10	141.7644	211.4884	0.0125
41.4970	GI-10	67.2245	193.8291	0.0155
41.4990	GI-10	71.0257	191.3438	0.0175
41.5010	GI-10	142.6796	363.4279	0.0195
41.5030	GI-10	96.1794	261.8759	0.0150
41.5050	GI-10	246.7693	685.9203	0.0180
41.5070	GI-10	219.7217	1047.5870	0.0110
41.5090	GI-10	71.7472	412.0329	0.0175
41.5110	GI-10	84.2160	368.6349	0.0145
41.5130	GI-10	61.0490	250.7943	0.0110
41.5150	GI-10	47.8812	210.4347	0.0155
41.5170	GI-10	106.0769	432.4172	0.0160
41.5190	GI-10	93.0176	444.8512	0.0110
41.5210	GI-10	86.2742	288.1408	0.0185
41.5230	GI-10	105.8982	325.2216	0.0105
41.5250	GI-10	109.7308	280.5827	0.0110
41.5270	GI-10	108.8988	265.6180	0.0170
41.5290	GI-10	85.0089	235.0823	0.0160
41.5310	GI-10	114.7140	241.1715	0.0115
41.5330	GI-10	90.0357	264.1506	0.0145
41.5350	GI-10	67.2432	223.8203	0.0140
41.5370	GI-10	63.9043	213.7426	0.0115
41.5390	GI-10	104.2857	341.9761	0.0060
41.5410	GI-10	69.9336	278.1286	0.0130
41.5430	GI-10	82.2550	380.2914	0.0125
41.5450	GI-10	78.2650	322.3657	0.0145
41.5470	GI-10	87.6176	339.7542	0.0170
41.5490	GI-10	87.1339	349.2779	0.0150
41.5510	GI-10	75.0877	281.7491	0.0140
41.5530	GI-10	52.1748	226.8841	0.0155
41.5550	GI-10	75.0752	296.3658	0.0125
41.5570	GI-10	37.1343	206.0977	0.0140
41.5590	GI-10	77.0796	433.1182	0.0125
41.5610	GI-10	61.4030	432.6235	0.0190
41.5630	GI-10	109.0652	233.4386	0.0060
41.5650	GI-10	83.9832	225.1446	0.0135
41.5670	GI-10	47.4693	177.9537	0.0155
41.5690	GI-10	90.3599	214.5753	0.0130
41.5710	GI-10	130.0763	319.8904	0.0130
41.5730	GI-10	81.0566	323.2287	0.0180
41.5750	GI-10	95.0267	331.3839	0.0115
41.5770	GI-10	107.1430	444.1305	0.0135
41.5790	GI-10	51.4880	212.8798	0.0175
41.5810	GI-10	87.3364	337.6413	0.0165
41.5830	GI-10	125.3352	461.7618	0.0200
41.5850	GI-10	166.5396	710.6453	0.0115
41.5870	GI-10	52.7413	288.8570	0.0150
41.5890	GI-10	79.4359	298.3083	0.0150
41.5910	GI-10	102.7095	398.4701	0.0115
41.5930	GI-10	112.3190	578.6168	0.0115
41.5950	GI-10	73.0125	408.4776	0.0160
41.5970	GI-10	49.3340	175.8910	0.0180
41.5990	GI-10	48.9024	131.3732	0.0110
41.6010	GI-10	91.9295	256.5162	0.0190
41.6030	GI-10	81.0063	200.5561	0.0090
41.6050	GI-10	129.5911	275.1344	0.0145
41.6070	GI-10	131.2774	357.3333	0.0125
41.6090	GI-10	102.5749	276.1164	0.0155
41.6110	GI-10	175.5509	382.8793	0.0120
41.6130	GI-10	70.9974	298.2102	0.0145
41.6150	GI-10	60.9570	205.3460	0.0130
41.6170	GI-10	101.6130	287.3735	0.0130
41.6190	GI-10	65.2750	227.5828	0.0160
41.6210	GI-10	86.2764	304.5946	0.0115
41.6230	GI-10	89.5558	286.6393	0.0185
41.6250	GI-10	111.6994	410.3471	0.0140
41.6270	GI-10	117.8108	320.9977	0.0210
41.6290	GI-10	223.9115	580.9572	0.0110
41.6310	GI-10	97.1239	360.0438	0.0135
41.6330	GI-10	113.5046	331.8718	0.0180
41.6350	GI-10	82.2655	295.8274	0.0150
41.6370	GI-10	79.4256	289.3949	0.0150
41.6390	GI-10	77.3775	251.7804	0.0110
41.6410	GI-10	85.4791	284.5926	0.0100
41.6430	GI-10	114.6501	366.6528	0.0105
41.6450	GI-10	125.2163	381.2782	0.0175
41.6470	GI-10	85.6362	298.9868	0.0190
41.6490	GI-10	94.7369	412.7784	0.0135
41.6510	GI-10	65.2172	303.9887	0.0180
41.6530	GI-10	115.8634	411.1677	0.0105
41.6550	GI-10	113.9635	460.7177	0.0175
41.6570	GI-10	120.0483	411.3726	0.0145
41.6590	GI-10	82.2471	418.9085	0.0110
43.0410	GI-11	24.2281	36.9764	0.0270
43.0430	GI-11	27.9967	39.3910	0.0275
43.0450	GI-11	37.0569	46.0538	0.0225
43.0470	GI-11	26.8136	35.5109	0.0250
43.0490	GI-11	31.7899	55.4639	0.0235
43.0510	GI-11	41.7008	44.5519	0.0305
43.0530	GI-11	56.2053	63.4909	0.0220
43.0550	GI-11	37.7490	75.5784	0.0185
43.0570	GI-11	31.4013	38.9369	0.0240
43.0590	GI-11	43.6363	53.8126	0.0240
43.0610	GI-11	45.9897	56.2101	0.0240
43.0630	GI-11	26.8934	54.4376	0.0230
43.0650	GI-11	19.0176	38.0670	0.0260
43.0670	GI-11	19.0028	38.4923	0.0240
43.0690	GI-11	36.2940	51.8778	0.0320
43.0710	GI-11	33.1479	63.2208	0.0250
43.0730	GI-11	41.1318	44.9199	0.0250
43.0750	GI-11	33.8994	42.8727	0.0245
43.0770	GI-11	43.5879	34.9232	0.0295
43.0790	GI-11	56.8502	34.6846	0.0240
43.0810	GI-11	29.6812	36.8153	0.0270
